Wavelength;Intensity
174.456;0.013553433189650873
174.799;0.02439368823016328
175.142;0.03078967783743708
175.485;0.03362128759668912
175.828;0.03376840309313624
176.17;0.029861685091039133
176.513;0.02490199105366813
176.856;0.031424552449789554
177.199;0.03450046603180723
177.542;0.028713416224963335
177.884;0.02335905214911104
178.227;0.027858983751423254
178.57;0.02932632449822519
178.913;0.02490643163313516
179.255;0.01710595811186508
179.598;0.02756590550660151
179.941;0.03533139592621711
180.284;0.0325945909859353
180.626;0.02955366050557227
180.969;0.0319246050205
181.312;0.03832109728248526
181.654;0.03332436231395061
181.997;0.0276560167777366
182.34;0.02523373483189765
182.682;0.036461360940343523
183.025;0.03316536790766884
183.368;0.027785551729993425
183.71;0.028869378040389557
184.053;0.03231808368400242
184.395;0.0278260584792778
184.738;0.02421164340677448
185.081;0.027368245566911923
185.423;0.030519540693052214
185.766;0.02575815643626859
186.108;0.022436169767689498
186.451;0.02607224620344635
186.793;0.030839262414676067
187.136;0.027978554476583477
187.478;0.022983444110292822
187.821;0.027966749033610218
188.163;0.03322157914531205
188.506;0.03061268455504303
188.848;0.024520209526322636
189.191;0.02954759532386122
189.533;0.03517272644038413
189.876;0.032604121985766885
190.218;0.0255897393369714
190.561;0.02659785918279606
190.903;0.03191886475923776
191.245;0.029611712959092033
191.588;0.025880543138651565
191.93;0.02855951223904612
192.272;0.03096294879885435
192.615;0.025538618519692833
192.957;0.018774749536925792
193.3;0.020462169734384673
193.642;0.023314646354440985
193.984;0.02193026862890062
194.327;0.01605505707361446
194.669;0.023628411201170194
195.011;0.03306345119356047
195.353;0.032429964625207634
195.696;0.029356325486331564
196.038;0.03454833764459777
196.38;0.03936614975265734
196.722;0.033723581238715265
197.065;0.025989066568552304
197.407;0.023303274138732743
197.749;0.028417305389285955
198.091;0.02388304052621677
198.434;0.01989377556260911
198.776;0.02416756253255333
199.118;0.031151619272793692
199.46;0.028742875678988363
199.802;0.025959282194078653
200.144;0.0313474379966066
200.487;0.03434233808005563
200.829;0.030111332302537392
201.171;0.023352770353767437
201.513;0.027568396563375622
201.855;0.03178738028428813
202.197;0.02910895271797493
202.539;0.022669462649931246
202.881;0.0280855616110564
203.223;0.033670944126008885
203.565;0.0277660565030652
203.907;0.02310258160818785
204.249;0.026734650691742797
204.591;0.030769404518183087
204.933;0.027489982428397505
205.275;0.022980953053518636
205.617;0.02510484972053851
205.959;0.03167809870667354
206.301;0.027673562481972155
206.643;0.021716362666770853
206.985;0.02666502630474574
207.327;0.03259612482706732
207.669;0.03337279777202664
208.011;0.031340713118077665
208.353;0.03236478558317731
208.695;0.03436856869127404
209.037;0.03230182184876707
209.379;0.026804603898234084
209.721;0.024912826717408475
210.062;0.02715605572628599
210.404;0.027132886190615813
210.746;0.027106337807198514
211.088;0.02712537522121443
211.43;0.02712948568150544
211.772;0.027105539044428535
212.113;0.02707444491562564
212.455;0.02708954613501792
212.797;0.02709947537901294
213.139;0.027080932818840556
213.48;0.027055248073976176
213.822;0.027091062430445675
214.164;0.027103103332437477
214.506;0.027051273538739585
214.847;0.02699994607205554
215.189;0.026982794821244934
215.531;0.02698064644723744
215.872;0.02693021435300349
216.214;0.026890173864563206
216.556;0.02689338971055184
216.898;0.02693017232995877
217.239;0.026883183201107174
217.581;0.02681541475971361
217.922;0.02679411524953312
218.264;0.026799485426404146
218.606;0.026764187585141434
218.947;0.026731493981275892
219.289;0.02674337069013423
219.63;0.02675375460614395
219.972;0.026717411604104246
220.314;0.026686288990608674
220.655;0.026690220961266473
220.997;0.026693791403771573
221.338;0.02666441101372249
221.68;0.026639750743033198
222.021;0.02666790423346759
222.363;0.026693132356794585
222.704;0.02666948053087156
223.046;0.026651080827389834
223.387;0.026696482936462658
223.729;0.026740232825053313
224.07;0.026722313678915362
224.412;0.026682293985383805
224.753;0.026702577902548152
225.094;0.026731871213916954
225.436;0.026704576921456013
225.777;0.02665752627433277
226.119;0.026657629382421857
226.46;0.026658244131910997
226.801;0.0266286179936958
227.143;0.02660391060954143
227.484;0.026622375946953814
227.825;0.026659656236181502
228.167;0.026631865140354344
228.508;0.026646476921243906
228.849;0.02674403948472469
229.191;0.026856961579354553
229.532;0.02691356012217274
229.873;0.026960630481136543
230.215;0.027043688487475872
230.556;0.02708960570376687
230.897;0.027054858710971696
231.238;0.026972427151257663
231.58;0.026983582861640105
231.921;0.027008675709753578
232.262;0.02700353915068524
232.603;0.0270181968536649
232.944;0.027087295411069048
233.286;0.0271670494096713
233.627;0.02718503462296717
233.968;0.02719172267717855
234.309;0.02722308941423799
234.65;0.02721800884979366
234.991;0.02716048677475316
235.332;0.027124164784235814
235.673;0.027154257616522307
236.015;0.02718191116269281
236.356;0.027161411823270906
236.697;0.02712400178247733
237.038;0.027133575780114993
237.379;0.027132925614296935
237.72;0.027067140595629695
238.061;0.027021341542075247
238.402;0.027032776575736845
238.743;0.027054816687926985
239.084;0.02704958449393988
239.425;0.027032415805731857
239.766;0.02706711557675514
240.107;0.027102856501203205
240.448;0.027084027686115425
240.789;0.027070584752387026
241.13;0.027095875368747004
241.471;0.02711339832855104
241.812;0.02708246243600671
242.153;0.027061263109631268
242.494;0.027073852802261104
242.834;0.02708585124798093
243.175;0.027054230098210074
243.516;0.027025873857415623
243.857;0.02704893638595133
244.198;0.027072112311723674
244.539;0.027041428774061252
244.88;0.027002437237136526
245.22;0.027018535095852104
245.561;0.027028293106770608
245.902;0.026991377811513742
246.243;0.02695240815256591
246.584;0.026950145731480878
246.924;0.026940468517447316
247.265;0.0268888110398941
247.606;0.026840612123904782
247.947;0.02684611226895533
248.287;0.026870102337065563
248.628;0.02685218795642753
248.969;0.026854198889085183
249.31;0.026896976615693013
249.65;0.026940002256603278
249.991;0.02692457243433044
250.332;0.02688572472885772
250.672;0.026893386028120088
251.013;0.026895103449305652
251.354;0.026843844324222675
251.694;0.026769557870319278
252.035;0.026744813445233738
252.375;0.02673196977311976
252.716;0.026705061486151996
253.057;0.026690510465386362
253.397;0.026729392395813022
253.738;0.026781388115553438
254.078;0.026787889448813572
254.419;0.026792894631713776
254.759;0.0268188433202894
255.1;0.026845713158337385
255.44;0.026841029538374684
255.781;0.02685243294644593
256.121;0.026907538046574593
256.462;0.0269548068236258
256.802;0.02693898558051897
257.143;0.02692169667174489
257.483;0.0269454010264738
257.824;0.026951097315168614
258.164;0.02691880455483008
258.505;0.02688772266469742
258.845;0.026906388911253985
259.185;0.02692309632073152
259.526;0.026876315682501234
259.866;0.026856029599200568
260.207;0.026876721508141792
260.547;0.02689556732739973
260.887;0.026856690487393434
261.228;0.02682485835594449
261.568;0.026818750717961488
261.908;0.026805642885522625
262.249;0.026730953530262714
262.589;0.026655007166093186
262.929;0.02666383893711896
263.269;0.026664032481399636
263.61;0.0266417700153157
263.95;0.02663199694974974
264.29;0.026667317860364314
264.63;0.026712584585916806
264.971;0.026716664070458366
265.311;0.02671811397380775
265.651;0.026787466510696044
265.991;0.026868602395967063
266.331;0.02689995537806084
266.672;0.026932576091439033
267.012;0.026995940561069492
267.352;0.02703459634686379
267.692;0.027032143739009393
268.032;0.02701738022027024
268.372;0.02703596729454411
268.713;0.027062865617284774
269.053;0.027055919901157494
269.393;0.02705933936396071
269.733;0.027106220727530127
270.073;0.027146911165174835
270.413;0.02712461631535284
270.753;0.027094649118973215
271.093;0.02710039696171257
271.433;0.02709990329924402
271.773;0.027069324710886557
272.113;0.027043789862655897
272.453;0.027096671748767023
272.793;0.02715606428252448
273.133;0.027178179776258738
273.473;0.02718702822653422
273.813;0.0272265800346195
274.153;0.027259027132171217
274.493;0.02724338405377715
274.833;0.02722584398149614
275.173;0.0272464548769388
275.513;0.027288568466149275
275.852;0.02728655785841207
276.192;0.027281293605607354
276.532;0.027317207171120548
276.872;0.027344346259913777
277.212;0.02731385063457758
277.552;0.02727867268896048
277.892;0.027290164692007436
278.231;0.027308431394718783
278.571;0.027273432696882604
278.911;0.02723987794552091
279.251;0.02724286331460453
279.591;0.02724640743855327
279.93;0.027204965243296846
280.27;0.027143244871137336
280.61;0.027141792585038
280.95;0.027146299339969735
281.289;0.02710826967588029
281.629;0.027067473964010165
281.969;0.027082425719995997
282.308;0.027097640228318093
282.648;0.027067919321638663
282.988;0.027039668679990074
283.328;0.027034614650715737
283.667;0.027030936767848898
284.007;0.026993464125715523
284.346;0.026948476181908106
284.686;0.026942536202876687
285.026;0.026947595539185028
285.365;0.026930719495994564
285.705;0.02693763077055427
286.044;0.026998879574835752
286.384;0.027058067733630908
286.724;0.02706815228960046
287.063;0.027084095052955143
287.403;0.027112403747057246
287.742;0.02712433211826695
288.082;0.027106858762984763
288.421;0.027100152404921436
288.761;0.027141832550253205
289.1;0.027188829802116028
289.44;0.02720020169290374
289.779;0.02720050116125072
290.119;0.02722250953954369
290.458;0.027222869443094152
290.797;0.027187816375236203
291.137;0.027157574404463706
291.476;0.027132806043571774
291.816;0.027095120037010346
292.155;0.027009939866913055
292.494;0.026937361194888577
292.834;0.02691898466906553
293.173;0.026891360257428606
293.512;0.026830824328611808
293.852;0.026783337096712188
294.191;0.02679984814593183
294.53;0.02681266788223942
294.87;0.026799982121463554
295.209;0.02679034541417927
295.548;0.026822581963280162
295.888;0.026856248703889876
296.227;0.02683502392541261
296.566;0.026830224742076945
296.905;0.026812793843066736
297.245;0.026778486575945615
297.584;0.026684481024924708
297.923;0.026590679957172916
298.262;0.026531410676572373
298.601;0.026464103080682033
298.941;0.026383176769100496
299.28;0.026333618169339747
299.619;0.026358406891913138
299.958;0.026362467097841402
300.297;0.02635561744986015
300.636;0.02634287493631256
300.975;0.026349880112881974
301.315;0.026333970383106253
301.654;0.026260720966968625
301.993;0.02618738458045753
302.332;0.02614895916326144
302.671;0.02611003975867635
303.01;0.026071020386899846
303.349;0.026052289264560335
303.688;0.026051977340929486
304.027;0.026037793805191445
304.366;0.02599472321695243
304.705;0.025965028953749802
305.044;0.025995030700003814
305.383;0.026031116148434428
305.722;0.026035984323212052
306.061;0.026059401989798305
306.4;0.026095866945313125
306.739;0.026126557631225417
307.078;0.02610536252881581
307.417;0.026099044992222886
307.755;0.02614632763254657
308.094;0.026190992822041508
308.433;0.026194515609547445
308.772;0.026189465479318493
309.111;0.026195090935355464
309.45;0.02619183902319701
309.789;0.026144257672674052
310.127;0.026090943209138753
310.466;0.026083561124848723
310.805;0.026075215218200727
311.144;0.02602662488137742
311.483;0.025978539795851997
311.821;0.025963310449496072
312.16;0.02594985679339287
312.499;0.025924054210712387
312.838;0.025905501578006092
313.176;0.02594564181702416
313.515;0.025967173537018728
313.854;0.025943280078588614
314.192;0.025922140212655296
314.531;0.025938861810325765
314.87;0.025962039144086718
315.208;0.02596579468294082
315.547;0.025964837792219086
315.886;0.02601175933761734
316.224;0.026049509245200365
316.563;0.02602016925359375
316.902;0.025973017122983662
317.24;0.025945613873865556
317.579;0.025910323289159536
317.917;0.025838197664547504
318.256;0.02578070028346111
318.594;0.025765305985824008
318.933;0.025768796497898698
319.272;0.025736202861224574
319.61;0.025717092989948575
319.949;0.025752447042448934
320.287;0.02577942767836996
320.626;0.02575370405135854
320.964;0.025719542673518933
321.303;0.02572109893416189
321.641;0.025725690276717134
321.979;0.025704164188677006
322.318;0.025693294516596327
322.656;0.025725417126926504
322.995;0.025771300551490822
323.333;0.02576903943008759
323.671;0.025763531811866722
324.01;0.025773820092957672
324.348;0.02577833832841193
324.687;0.025758600277601577
325.025;0.025741788785273608
325.363;0.025762286608400083
325.702;0.02577776311091073
326.04;0.02576118534469227
326.378;0.025756039362930916
