Wavelength;Intensity
174.456;0.023843499628002543
174.799;0.034867908340976195
175.142;0.04108193700529783
175.485;0.043521216337055205
175.828;0.04322137705233606
176.17;0.03989364361834944
176.513;0.03460699684603355
176.856;0.041595478981523035
177.199;0.043539641668813876
177.542;0.037689110099862776
177.884;0.0328354066957181
178.227;0.037401724408906906
178.57;0.03810380835752411
178.913;0.033969829202213093
179.255;0.02322648316349463
179.598;0.0358518980327419
179.941;0.04490046482837353
180.284;0.044188401509919525
180.626;0.04242527870370788
180.969;0.04324066378057286
181.312;0.04999377391031634
181.654;0.044875970011501475
181.997;0.039158093500178466
182.34;0.031979801734359235
182.682;0.045966543771744084
183.025;0.044320451757254534
183.368;0.039171096921480957
183.71;0.03794393683670478
184.053;0.04053524653765278
184.395;0.036280204521998795
184.738;0.03256939096845299
185.081;0.03465497846262248
185.423;0.036471223772914625
185.766;0.03182557510960941
186.108;0.030063057113690877
186.451;0.03274982603923908
186.793;0.03727289981646858
187.136;0.03586701829007034
187.478;0.03150905772286732
187.821;0.03682483619096921
188.163;0.04006833299135066
188.506;0.03780180641781753
188.848;0.03087047885502946
189.191;0.035463206617685435
189.533;0.04165535520054371
189.876;0.04159225332662636
190.218;0.034189375338622104
190.561;0.0351399355160034
190.903;0.04238253877632614
191.245;0.040501679566383716
191.588;0.03736966946337059
191.93;0.03850066471153786
192.272;0.038882602411654255
192.615;0.03330695712093434
192.957;0.0251317363885934
193.3;0.024193675623936855
193.642;0.02664345971629073
193.984;0.027277502506930115
194.327;0.020706037068559183
194.669;0.029580418499767173
195.011;0.041204166721863146
195.353;0.043634294479690014
195.696;0.0412737199055739
196.038;0.04576544434927576
196.38;0.05098848523909661
196.722;0.04572713969737709
197.065;0.0366749440399865
197.407;0.030106301049649967
197.749;0.03577135746203893
198.091;0.03117006155356376
198.434;0.028492566385843545
198.776;0.031635261470702024
199.118;0.0390799721706483
199.46;0.038790268040235415
199.802;0.03699015100442688
200.144;0.04244493503823482
200.487;0.044652694211618126
200.829;0.04141222146270242
201.171;0.03357045280531124
201.513;0.03752228326067234
201.855;0.04093200208995106
202.197;0.03858241490282706
202.539;0.03144615745238102
202.881;0.03586389343688901
203.223;0.041173321396912994
203.565;0.03473400700759253
203.907;0.030615148109609927
204.249;0.03393041573144364
204.591;0.03806993898110846
204.933;0.03603122428465719
205.275;0.03189664031905296
205.617;0.032036452298483224
205.959;0.038643198337287424
206.301;0.034897104183308665
206.643;0.02795045475976122
206.985;0.03339784619735621
207.327;0.039927813182273994
207.669;0.04161133781302118
208.011;0.04065514765822447
208.353;0.041703293875601795
208.695;0.042682930005420526
209.037;0.04078515032031212
209.379;0.0353111213237781
209.721;0.03259278382097092
210.062;0.03523701754742179
210.404;0.035220095963436955
210.746;0.03519717002446528
211.088;0.03521811238727889
211.43;0.03521690831078698
211.772;0.035200226332479934
212.113;0.035168271079840295
212.455;0.03517497640995688
212.797;0.035171192212754436
213.139;0.035144328555567574
213.48;0.035103596295953915
213.822;0.035136482855643275
214.164;0.03513153964031575
214.506;0.035055025594139484
214.847;0.03497830288841209
215.189;0.03492835442874989
215.531;0.03490313565395693
215.872;0.03483551574634812
216.214;0.03479001455757308
216.556;0.03478748907139237
216.898;0.03484412643049153
217.239;0.0347958545049619
217.581;0.03470783817663075
217.922;0.03465891597923429
218.264;0.03464988807679034
218.606;0.034602701483331756
218.947;0.03456049792187833
219.289;0.034566194932434534
219.63;0.0345735436799013
219.972;0.034541080588218864
220.314;0.03451473464864292
220.655;0.03451168035666258
220.997;0.03450759435912385
221.338;0.034479665328605635
221.68;0.03445086224641211
222.021;0.034470074549382196
222.363;0.03448139286840626
222.704;0.03445616733989837
223.046;0.03444495304824473
223.387;0.03450744063650769
223.729;0.0345749118615861
224.07;0.034574087303553123
224.412;0.03453416952180089
224.753;0.03455548999184943
225.094;0.0345787029133052
225.436;0.034533617531606685
225.777;0.0344659016607647
226.119;0.03444425247632184
226.46;0.03442541495413006
226.801;0.03439326535578289
227.143;0.03436668545542523
227.484;0.034382548117388494
227.825;0.034434907754086
228.167;0.03441076352558052
228.508;0.034450142622964995
228.849;0.034597322401386306
229.191;0.034768358417811854
229.532;0.034880719973269234
229.873;0.03497337711178135
230.215;0.03509062896166562
230.556;0.035150385831455064
230.897;0.03510685954989054
231.238;0.03498679553374661
231.58;0.034981207893051744
231.921;0.03500352085679133
232.262;0.03500266353820081
232.603;0.035033532450752254
232.944;0.03511722579671149
233.286;0.035219686103661635
233.627;0.035256391233938436
233.968;0.03526699154234282
234.309;0.03529092207121139
234.65;0.03526164602736864
234.991;0.03517751731880007
235.332;0.03511979745007791
235.673;0.03513669806730591
236.015;0.03515107229113777
236.356;0.035123015847251124
236.697;0.035075977331512645
237.038;0.03507345476858168
237.379;0.03506032222028163
237.72;0.03497493792554451
238.061;0.034915130050087
238.402;0.03491154654910017
238.743;0.03492070841702405
239.084;0.03491483701949998
239.425;0.034892222457027555
239.766;0.034925132705120064
240.107;0.034964320279245044
240.448;0.03494785260538521
240.789;0.03494181669946141
241.13;0.03497074870704909
241.471;0.03498873294271896
241.812;0.03496262177033849
242.153;0.034955338342383374
242.494;0.034979739716065154
242.834;0.035003238208781
243.175;0.03498474260600827
243.516;0.034964279353748545
243.857;0.03499045050314976
244.198;0.03500711988124235
244.539;0.03495958582427036
244.88;0.03489638304783577
245.22;0.03489318672623825
245.561;0.03488695365215889
245.902;0.034836000501798074
246.243;0.034786493150443
246.584;0.0347716218733519
246.924;0.03474789950002588
247.265;0.034684118121744184
247.606;0.034625826001683006
247.947;0.034625872370472155
248.287;0.03465551230850794
248.628;0.034643910434258116
248.969;0.03465914177507706
249.31;0.034713098010146735
249.65;0.034771005773266625
249.991;0.034769090439869976
250.332;0.03473263035856362
250.672;0.0347427092196936
251.013;0.03474473593898591
251.354;0.03468758811999935
251.694;0.03458654921803979
252.035;0.034537016767057546
252.375;0.03450574172439426
252.716;0.034476821208202155
253.057;0.034465002711065666
253.397;0.034506282828003186
253.738;0.03456382135443912
254.078;0.03457812461386325
254.419;0.03459290910067728
254.759;0.03461695524911356
255.1;0.03464911684286487
255.44;0.03465966191192916
255.781;0.03468709963488593
256.121;0.03475111739319053
256.462;0.03480313551367584
256.802;0.03478056893282
257.143;0.034750015529638134
257.483;0.034761573051133136
257.824;0.034753111452727
258.164;0.03471552954912858
258.505;0.03468226931747978
258.845;0.034697267403129006
259.185;0.03470991237353107
259.526;0.03465533600630749
259.866;0.034631037651978974
260.207;0.03464169027647372
260.547;0.034655411708395846
260.887;0.03461028993727803
261.228;0.034573886708139226
261.568;0.034547947604287144
261.908;0.03450319910192191
262.249;0.03438727400421735
262.589;0.034263459458643966
262.929;0.034239147798488995
263.269;0.034206338049706866
263.61;0.03416771567080083
263.95;0.034150476460610375
264.29;0.034176438950460464
264.63;0.03422092375553789
264.971;0.03422606464302956
265.311;0.03423222040219312
265.651;0.03431562928571115
265.991;0.034425087650959765
266.331;0.03448315478159189
266.672;0.03454739148122261
267.012;0.03463079461904285
267.352;0.034676063560665334
267.692;0.0346830753279971
268.032;0.034668096999484116
268.372;0.034674738118907915
268.713;0.03469417813295338
269.053;0.03469250069160536
269.393;0.03470641062273551
269.733;0.03476896877219934
270.073;0.034818999284457974
270.413;0.03479599572816535
270.753;0.0347612812301667
271.093;0.03475745933312265
271.433;0.03473778051981311
271.773;0.03470220537676733
272.113;0.03467572839496121
272.453;0.03474374072364856
272.793;0.034822594680047246
273.133;0.034868480628970445
273.473;0.03488730081326715
273.813;0.034925326849224156
274.153;0.034952152302560845
274.493;0.034926034880473994
274.833;0.03490613853706236
275.173;0.034925048737291034
275.513;0.03498031257221447
275.852;0.03500043430826201
276.192;0.035019363963221785
276.532;0.035072947433547455
276.872;0.03510655855596799
277.212;0.03506869975005703
277.552;0.0350221278454597
277.892;0.03502008822354781
278.231;0.03502835668586701
278.571;0.03497338779676319
278.911;0.03492417841527921
279.251;0.03490849155150781
279.591;0.03489538460684351
279.93;0.034838839884520925
280.27;0.03475046177883276
280.61;0.03473741864165439
280.95;0.0347331549306912
281.289;0.03469041621293006
281.629;0.03463801817077893
281.969;0.034646927328802
282.308;0.034655152043176665
282.648;0.0346209238126537
282.988;0.034591743228035536
283.328;0.03457526809484876
283.667;0.034564947107998074
284.007;0.03452200648440075
284.346;0.03446431171530576
284.686;0.034434939909833255
285.026;0.034414912725794874
285.365;0.03437597050304548
285.705;0.03437971639559602
286.044;0.03444928530437447
286.384;0.034527464695692886
286.724;0.034561462392692456
287.063;0.03460344781923349
287.403;0.03464247481622564
287.742;0.0346555691606755
288.082;0.034642813207584645
288.421;0.03463505621317001
288.761;0.03468000107727709
289.1;0.03473427020087174
289.44;0.03475950167668086
289.779;0.034765899863970245
290.119;0.0347875236463808
290.458;0.03478254988813346
290.797;0.03475039918096742
291.137;0.03472548069448501
291.476;0.03468322108727774
291.816;0.03462446689215261
292.155;0.03451012297015775
292.494;0.03440653005513198
292.834;0.03436173659520162
293.173;0.034308239814351306
293.512;0.03422898436471968
293.852;0.03416553674091809
294.191;0.034174320602408756
294.53;0.034177751792003434
294.87;0.03416483838663294
295.209;0.034148617979381284
295.548;0.034171795821840045
295.888;0.0342043134472506
296.227;0.03417772235790251
296.566;0.034170674705160005
296.905;0.03412195935288379
297.245;0.034050063335700785
