Wavelength;Intensity
174.456;0.3277592301174183
174.799;0.3279709183011284
175.142;0.3281742741638987
175.485;0.32836939150432903
175.828;0.3285563641210191
176.17;0.32873528581256867
176.513;0.32890625037757765
176.856;0.32906935161464584
177.199;0.329224683322373
177.542;0.3293723392993589
177.884;0.3295124133442034
178.227;0.32964499925550633
178.57;0.3297701908318674
178.913;0.32988808187188656
179.255;0.32999876617416346
179.598;0.33010233753729795
179.941;0.3301988897598899
180.284;0.33028851664053904
180.626;0.33037131197784525
180.969;0.3304473695704082
181.312;0.3305167832168278
181.654;0.33057964671570383
181.997;0.33063605386563616
182.34;0.33068609846522445
182.682;0.33072987431306866
183.025;0.33076747520776845
183.368;0.3307989949479237
183.71;0.3308245273321342
184.053;0.3308441661589998
184.395;0.3308580052271202
184.738;0.3308661383350953
185.081;0.33086865928152487
185.423;0.33086566186500865
185.766;0.3308572398841466
186.108;0.33084348713753836
186.451;0.33082449742378384
186.793;0.3308003645414828
187.136;0.3307711822892351
187.478;0.3307370444656404
187.821;0.33069804486929866
188.163;0.3306542772988096
188.506;0.33060583555277306
188.848;0.3305528134297888
189.191;0.33049530472845673
189.533;0.3304334032473765
189.876;0.33036720278514803
190.218;0.3302967971403711
190.561;0.33022228011164545
190.903;0.3301437454975709
191.245;0.33006128709674737
191.588;0.3299749987077745
191.93;0.3298849741292523
192.272;0.32979130715978033
192.615;0.3296940915979586
192.957;0.3295934212423867
193.3;0.3294893898916647
193.642;0.32938209134439217
193.984;0.32927161939916905
194.327;0.3291580678545951
194.669;0.32904153050927015
195.011;0.3289221011617939
195.353;0.3287998736107663
195.696;0.328674941654787
196.038;0.328547399092456
196.38;0.3284173397223729
196.722;0.32828485734313767
197.065;0.32815004575335
197.407;0.3280129987516098
197.749;0.32787381013651673
198.091;0.3277325737066707
198.434;0.32758938326067144
198.776;0.32744433259711886
199.118;0.32729751551461267
199.46;0.32714902581175276
199.802;0.32699895728713885
200.144;0.32684740373937077
200.487;0.3266944589670483
200.829;0.3265402167687713
201.171;0.32638477094313956
201.513;0.32622821528875284
201.855;0.326070643604211
202.197;0.3259121496881138
202.539;0.3257528273390611
202.881;0.3255927703556526
203.223;0.3254320725364882
203.565;0.3252708276801677
203.907;0.3251091295852908
204.249;0.3249470720504575
204.591;0.3247847488742674
204.933;0.3246222538553204
205.275;0.32445968079221627
205.617;0.3242971234835549
205.959;0.324134675727936
206.301;0.32397243132395936
206.643;0.3238104840702249
206.985;0.3236489277653323
207.327;0.32348785620788145
207.669;0.32332736319647204
208.011;0.32316754252970403
208.353;0.32300848800617715
208.695;0.32214993438483547
209.037;0.32124832602897596
209.379;0.32217514160241306
209.721;0.3224753588591081
210.062;0.32166939817396356
210.404;0.3213353413282982
210.746;0.32164143806494677
211.088;0.32188493395939854
211.43;0.3213579218562728
