Wavelength;Intensity
174.456;0.2017168692640959
174.799;0.20160572473753588
175.142;0.2014928151162411
175.485;0.20137817141383418
175.828;0.2012618246439378
176.17;0.20114380582017455
176.513;0.20102414595616702
176.856;0.20090287606553792
177.199;0.2007800271619098
177.542;0.20065563025890532
177.884;0.2005297163701471
178.227;0.2004023165092578
178.57;0.20027346168985996
178.913;0.2001431829255763
179.255;0.2000115112300294
179.598;0.1998784776168419
179.941;0.19974411309963647
180.284;0.19960844869203562
180.626;0.19947151540766203
180.969;0.1993333442601384
181.312;0.19919396626308725
181.654;0.19905341243013128
181.997;0.19891171377489306
182.34;0.19876890131099528
182.682;0.19862500605206054
183.025;0.19848005901171142
183.368;0.1983340912035706
183.71;0.19818713364126073
184.053;0.19803921733840432
184.395;0.19789037330862413
184.738;0.1977406325655427
185.081;0.1975900261227827
185.423;0.19743858499396677
185.766;0.19728634019271746
186.108;0.1971333227326575
186.451;0.1969795636274094
186.793;0.19682509389059585
187.136;0.1966699445358395
187.478;0.19651414657676297
187.821;0.1963577310269889
188.163;0.19620072890013981
188.506;0.1960431712098384
188.848;0.19588508896970733
189.191;0.19572651319336917
189.533;0.1955674748944466
189.876;0.1954080050865622
190.218;0.1952481347833386
190.561;0.19508789499839843
190.903;0.19492731674536437
191.245;0.19476643103785898
191.588;0.19460526888950488
191.93;0.19444386131392477
192.272;0.1942822393247412
192.615;0.19412043393557682
192.957;0.19395847616005427
193.3;0.19379639701179618
193.642;0.19363422750442516
193.984;0.1934719986515638
194.327;0.19330974146683483
194.669;0.19314748696386078
195.011;0.19298526615626435
195.353;0.19282311005766808
195.696;0.19266104968169467
196.038;0.19249911604196673
196.38;0.19233734015210685
196.722;0.1921757530257377
197.065;0.19201438567648188
197.407;0.19185326911796202
197.749;0.19169243436380076
198.091;0.19153191242762072
198.434;0.1913717343230445
198.776;0.19121193106369477
199.118;0.19105253366319414
199.46;0.19089357313516522
199.802;0.19073508049323065
200.144;0.1905770867510131
200.487;0.1904196229221351
200.829;0.19026272002021932
201.171;0.19010640905888845
201.513;0.18995072105176503
201.855;0.1897956870124717
202.197;0.18964133795463117
202.539;0.18948770489186595
202.881;0.18933481883779868
203.223;0.1891827108060521
203.565;0.18903141181024868
203.907;0.18888095286401121
204.249;0.18873136498096219
204.591;0.18858267917472427
204.933;0.18843492645892015
205.275;0.18828813784717235
205.617;0.18814234435310356
205.959;0.18799757699033642
206.301;0.1878538667724935
206.643;0.18771124471319747
206.985;0.18756974182607095
207.327;0.18742938912473653
207.669;0.1872902176228169
208.011;0.18715225833393462
208.353;0.18701554227171238
208.695;0.18664160772255523
209.037;0.18605932640791
209.379;0.18650244924692533
209.721;0.18628915626876205
210.062;0.18579567674003059
210.404;0.18594313260815107
210.746;0.18583109018363622
211.088;0.1855412388445092
211.43;0.18542224685567604
211.772;0.18543411118226777
212.113;0.185334776795837
212.455;0.18522741452118
212.797;0.18512577095318727
213.139;0.1849982213103626
213.48;0.18492081812106786
213.822;0.18486056720951352
214.164;0.18477910184589386
214.506;0.18471586073573673
214.847;0.18470420319559586
215.189;0.18471312912991283
215.531;0.18469560557189177
215.872;0.1846680113369146
216.214;0.18465383932457946
216.556;0.18465820349419595
216.898;0.18468134263233615
217.239;0.18469206073327565
217.581;0.18471154222359146
217.922;0.18471500758835113
218.264;0.18472524938017731
218.606;0.18475641636780307
218.947;0.18472873737739745
219.289;0.18468014795595727
219.63;0.18461780627136265
219.972;0.18457613102700715
220.314;0.1845590447330843
220.655;0.1844945946843228
220.997;0.18440976331272324
221.338;0.18433064429737514
221.68;0.18425976212424308
222.021;0.18417371455937917
222.363;0.18406409360201292
222.704;0.18396103339905875
223.046;0.18391848321152826
223.387;0.18387345984861922
223.729;0.1838339596489314
224.07;0.18376630389013243
224.412;0.18370225298981374
224.753;0.1836037488855817
225.094;0.1835181708731987
225.436;0.18344829557082312
225.777;0.18335538483606703
226.119;0.1832313963114052
226.46;0.18297372959548525
226.801;0.18278333040616843
227.143;0.18262179345043203
227.484;0.1824513994367714
227.825;0.182283615350974
228.167;0.18215670672700793
228.508;0.18204225405364716
228.849;0.18192341121915964
229.191;0.18178667071814691
229.532;0.18164996349817258
229.873;0.1815428623556668
230.215;0.18133129511771645
230.556;0.18114330203449167
230.897;0.18096508559455365
231.238;0.18083434301873522
231.58;0.18072953562883498
231.921;0.1806621549196445
232.262;0.18062902976397258
232.603;0.18061255571841875
232.944;0.18059173444411145
233.286;0.1806050293783906
233.627;0.1808077360637748
233.968;0.180988368414756
234.309;0.18115985667147186
234.65;0.1813287188341414
234.991;0.18154897315903287
235.332;0.1817623148102867
235.673;0.1819627382827838
236.015;0.18217439168897395
236.356;0.18238623986539002
236.697;0.18261944852222603
237.038;0.18283100783009038
237.379;0.18313494206906675
237.72;0.18340408414450757
238.061;0.1836888617393952
238.402;0.1839357669243075
238.743;0.18416298612274531
239.084;0.18442344983602077
239.425;0.18464668667190276
239.766;0.1848528125749661
240.107;0.18507599381904083
240.448;0.18529985541288213
240.789;0.18551641796884927
241.13;0.18570208946757077
241.471;0.18588477686613838
241.812;0.18608124598232698
242.153;0.18626346576255318
242.494;0.18646038594368466
242.834;0.18667113423367834
243.175;0.18686624215126815
243.516;0.18706380806278955
243.857;0.18727903648369196
244.198;0.18752064983396138
244.539;0.18773999946583678
244.88;0.18799392083305316
245.22;0.18818486535530984
245.561;0.1884005207021562
245.902;0.18861161137783297
246.243;0.18879590444120323
246.584;0.18898027387111932
246.924;0.18915549084809383
247.265;0.18934482681536613
247.606;0.18954546120658922
247.947;0.1897580370859804
248.287;0.18996636975679015
248.628;0.19017951635574765
248.969;0.19039959282581445
249.31;0.1906238060600686
